esta,data ini,vent gra_mit,vent vel_mit,vent vel_max,temp mit_mit,hrel mit_mit,pres mit_mit,prec tot_sum,prec tot
c30m102e07,8/7/20 0:00,292,"4,7","0,0","26,4","51,0","1016,0","0,00","0,00"
c30m102e07,8/7/20 0:05,296,"4,3","6,8","26,5","49,0","1016,0","0,00","0,00"
c30m102e07,8/7/20 0:20,267,"6,1","10,0","25,9","52,0","1016,0","0,00","0,00"
c30m102e07,8/7/20 0:25,274,"6,3","10,0","25,9","52,0","1016,0","0,00","0,00"
c30m102e07,8/7/20 0:30,268,"5,3","10,0","25,9","52,0","1016,0","0,00","0,00"
c30m102e07,8/7/20 0:35,277,"4,2","10,0","25,9","51,0","1016,0","0,00","0,00"
c30m102e07,8/7/20 0:40,282,"4,3","10,0","25,8","50,0","1016,0","0,00","0,00"
c30m102e07,8/7/20 0:45,278,"5,1","10,0","25,7","50,0","1016,0","0,00","0,00"
c30m102e07,8/7/20 0:50,275,"5,0","10,0","25,8","50,0","1016,0","0,00","0,00"
c30m102e07,8/7/20 0:55,276,"4,0","10,0","25,9","50,0","1016,0","0,00","0,00"
c30m102e07,8/7/20 1:00,258,"2,1","10,0","26,0","49,0","1016,0","0,00","0,00"
c30m102e07,8/7/20 1:05,248,"1,1","10,0","26,0","48,0","1016,0","0,00","0,00"
c30m102e07,8/7/20 1:10,241,"0,6","10,0","26,0","46,0","1016,0","0,00","0,00"
c30m102e07,8/7/20 1:15,229,"0,1","10,0","25,9","45,0","1016,0","0,00","0,00"
c30m102e07,8/7/20 1:20,225,"0,0","10,0","25,8","44,0","1016,0","0,00","0,00"
c30m102e07,8/7/20 1:25,225,"0,4","10,0","25,8","44,0","1017,0","0,00","0,00"
c30m102e07,8/7/20 1:30,236,"1,3","10,0","25,8","43,0","1017,0","0,00","0,00"
c30m102e07,8/7/20 1:35,248,"2,5","10,0","25,8","41,0","1017,0","0,00","0,00"
c30m102e07,8/7/20 1:40,248,"2,5","10,0","25,7","40,0","1017,0","0,00","0,00"
c30m102e07,8/7/20 1:45,248,"2,5","10,0","25,7","40,0","1017,0","0,00","0,00"
c30m102e07,8/7/20 1:50,248,"3,0","10,0","25,7","41,0","1017,0","0,00","0,00"
c30m102e07,8/7/20 1:55,248,"2,4","10,0","25,7","41,0","1017,0","0,00","0,00"
c30m102e07,8/7/20 2:00,240,"2,5","10,0","25,6","42,0","1017,0","0,00","0,00"
c30m102e07,8/7/20 2:05,229,"3,8","10,0","25,5","42,0","1017,0","0,00","0,00"
c30m102e07,8/7/20 2:10,225,"3,5","10,0","25,5","43,0","1016,0","0,00","0,00"
c30m102e07,8/7/20 2:15,225,"1,2","10,0","25,4","43,0","1016,0","0,00","0,00"
c30m102e07,8/7/20 2:20,225,"0,0","10,0","25,5","43,0","1016,0","0,00","0,00"
c30m102e07,8/7/20 2:25,247,"0,5","10,0","25,4","44,0","1017,0","0,00","0,00"
c30m102e07,8/7/20 2:30,281,"3,0","10,0","25,2","47,0","1017,0","0,00","0,00"
c30m102e07,8/7/20 2:35,281,"3,5","10,0","25,1","47,0","1017,0","0,00","0,00"
c30m102e07,8/7/20 2:40,270,"1,0","10,0","25,1","48,0","1017,0","0,00","0,00"
c30m102e07,8/7/20 2:45,270,"0,1","10,0","25,2","48,0","1017,0","0,00","0,00"
c30m102e07,8/7/20 2:50,279,"1,8","10,0","25,2","48,0","1017,0","0,00","0,00"
c30m102e07,8/7/20 2:55,276,"3,7","10,0","25,1","48,0","1017,0","0,00","0,00"
c30m102e07,8/7/20 3:00,270,"2,0","10,0","25,1","48,0","1017,0","0,00","0,00"
c30m102e07,8/7/20 3:05,270,"0,1","10,0","25,0","48,0","1017,0","0,00","0,00"
c30m102e07,8/7/20 3:10,270,"0,1","10,0","25,0","48,0","1016,0","0,00","0,00"
c30m102e07,8/7/20 3:15,270,"0,1","10,0","25,0","48,0","1016,0","0,00","0,00"
c30m102e07,8/7/20 3:20,270,"0,7","10,0","24,9","50,0","1016,0","0,00","0,00"
c30m102e07,8/7/20 3:25,270,"1,8","10,0","24,9","50,0","1017,0","0,00","0,00"
c30m102e07,8/7/20 3:30,270,"1,0","10,0","24,9","49,0","1017,0","0,00","0,00"
c30m102e07,8/7/20 3:35,241,"1,3","10,0","24,9","49,0","1017,0","0,00","0,00"
c30m102e07,8/7/20 3:40,232,"1,4","10,0","24,7","49,0","1017,0","0,00","0,00"
c30m102e07,8/7/20 3:45,235,"0,6","10,0","24,6","49,0","1017,0","0,00","0,00"
c30m102e07,8/7/20 3:50,225,"1,3","10,0","24,6","49,0","1016,0","0,00","0,00"
c30m102e07,8/7/20 3:55,225,"2,2","10,0","24,6","49,0","1016,0","0,00","0,00"
c30m102e07,8/7/20 4:00,225,"1,5","10,0","24,6","49,0","1016,0","0,00","0,00"
c30m102e07,8/7/20 4:05,225,"0,5","10,0","24,6","49,0","1016,0","0,00","0,00"
c30m102e07,8/7/20 4:10,225,"0,5","10,0","24,6","50,0","1017,0","0,00","0,00"
c30m102e07,8/7/20 4:15,225,"0,1","10,0","24,6","50,0","1017,0","0,00","0,00"
c30m102e07,8/7/20 4:20,225,"0,3","10,0","24,6","50,0","1016,0","0,00","0,00"
c30m102e07,8/7/20 4:25,225,"1,2","10,0","24,6","50,0","1016,0","0,00","0,00"
c30m102e07,8/7/20 4:30,229,"1,1","10,0","24,4","51,0","1016,0","0,00","0,00"
c30m102e07,8/7/20 4:35,243,"0,4","10,0","24,3","52,0","1016,0","0,00","0,00"
c30m102e07,8/7/20 4:40,248,"0,8","10,0","24,3","52,0","1017,0","0,00","0,00"
c30m102e07,8/7/20 4:45,248,"1,9","10,0","24,2","53,0","1017,0","0,00","0,00"
c30m102e07,8/7/20 4:50,248,"2,0","10,0","24,1","53,0","1017,0","0,00","0,00"
c30m102e07,8/7/20 4:55,248,"2,2","10,0","24,1","54,0","1016,0","0,00","0,00"
c30m102e07,8/7/20 5:00,248,"2,5","10,0","24,0","54,0","1016,0","0,00","0,00"
c30m102e07,8/7/20 5:05,263,"2,7","10,0","23,9","59,0","1016,0","0,00","0,00"
c30m102e07,8/7/20 5:10,271,"2,3","10,0","23,9","58,0","1017,0","0,00","0,00"
c30m102e07,8/7/20 5:15,270,"0,9","10,0","23,9","57,0","1017,0","0,00","0,00"
c30m102e07,8/7/20 5:20,270,"0,7","10,0","23,9","57,0","1017,0","0,00","0,00"
c30m102e07,8/7/20 5:25,270,"0,8","10,0","23,9","57,0","1017,0","0,00","0,00"
c30m102e07,8/7/20 5:30,256,"2,5","10,0","23,7","59,0","1017,0","0,00","0,00"
c30m102e07,8/7/20 5:35,263,"4,0","10,0","23,7","61,0","1017,0","0,00","0,00"
c30m102e07,8/7/20 5:40,284,"4,0","10,0","23,6","61,0","1017,0","0,00","0,00"
c30m102e07,8/7/20 5:45,279,"4,5","10,0","23,5","62,0","1017,0","0,00","0,00"
c30m102e07,8/7/20 5:50,265,"5,2","10,0","23,5","63,0","1017,0","0,00","0,00"
c30m102e07,8/7/20 5:55,258,"5,0","10,0","23,6","62,0","1017,0","0,00","0,00"
c30m102e07,8/7/20 6:00,252,"3,1","10,0","23,7","62,0","1017,0","0,00","0,00"
c30m102e07,8/7/20 6:05,271,"3,2","10,0","23,8","62,0","1017,0","0,00","0,00"
c30m102e07,8/7/20 6:10,285,"4,3","10,0","23,5","63,0","1017,0","0,00","0,00"
c30m102e07,8/7/20 6:15,279,"3,8","10,0","23,4","63,0","1017,0","0,00","0,00"
c30m102e07,8/7/20 6:20,275,"2,1","10,0","23,5","62,0","1017,0","0,00","0,00"
c30m102e07,8/7/20 6:25,266,"0,2","10,0","23,5","62,0","1017,0","0,00","0,00"
c30m102e07,8/7/20 6:30,248,"0,0","10,0","23,5","61,0","1017,0","0,00","0,00"
c30m102e07,8/7/20 6:35,262,"1,7","10,0","23,5","63,0","1017,0","0,00","0,00"
c30m102e07,8/7/20 6:40,282,"3,5","10,0","23,4","63,0","1018,0","0,00","0,00"
c30m102e07,8/7/20 6:45,280,"4,1","10,0","23,3","64,0","1018,0","0,00","0,00"
c30m102e07,8/7/20 6:50,282,"4,0","10,0","23,3","65,0","1018,0","0,00","0,00"
c30m102e07,8/7/20 6:55,289,"4,0","10,0","23,2","67,0","1018,0","0,00","0,00"
c30m102e07,8/7/20 7:00,279,"4,2","10,0","23,2","67,0","1018,0","0,00","0,00"
c30m102e07,8/7/20 7:05,267,"1,8","10,0","23,2","66,0","1018,0","0,00","0,00"
c30m102e07,8/7/20 7:10,284,"1,8","10,0","23,2","67,0","1018,0","0,00","0,00"
c30m102e07,8/7/20 7:15,292,"3,1","10,0","23,3","67,0","1018,0","0,00","0,00"
c30m102e07,8/7/20 7:20,288,"3,9","10,0","23,3","68,0","1018,0","0,00","0,00"
c30m102e07,8/7/20 7:25,283,"5,1","10,0","23,2","69,0","1018,0","0,00","0,00"
c30m102e07,8/7/20 7:30,277,"4,8","10,0","23,2","70,0","1018,0","0,00","0,00"
c30m102e07,8/7/20 7:35,268,"4,0","10,0","23,2","70,0","1018,0","0,00","0,00"
c30m102e07,8/7/20 7:40,263,"2,6","10,0","23,2","69,0","1018,0","0,00","0,00"
c30m102e07,8/7/20 7:45,270,"1,0","10,0","23,3","70,0","1018,0","0,00","0,00"
c30m102e07,8/7/20 7:50,270,"0,4","10,0","23,4","70,0","1018,0","0,00","0,00"
c30m102e07,8/7/20 7:55,270,"1,4","10,0","23,5","69,0","1018,0","0,00","0,00"
c30m102e07,8/7/20 8:00,282,"3,8","10,0","23,5","70,0","1018,0","0,00","0,00"
c30m102e07,8/7/20 8:05,285,"4,5","10,0","23,6","70,0","1018,0","0,00","0,00"
c30m102e07,8/7/20 8:10,284,"2,8","10,0","23,8","70,0","1018,0","0,00","0,00"
c30m102e07,8/7/20 8:15,292,"1,4","10,0","23,9","69,0","1018,0","0,00","0,00"
c30m102e07,8/7/20 8:20,284,"2,7","10,0","23,8","70,0","1018,0","0,00","0,00"
c30m102e07,8/7/20 8:25,284,"4,5","10,0","23,9","70,0","1018,0","0,00","0,00"
c30m102e07,8/7/20 8:30,282,"3,9","10,0","24,2","69,0","1018,0","0,00","0,00"
c30m102e07,8/7/20 8:35,285,"3,4","10,0","24,4","68,0","1018,0","0,00","0,00"
c30m102e07,8/7/20 8:40,282,"3,2","10,0","24,6","67,0","1018,0","0,00","0,00"
c30m102e07,8/7/20 8:45,271,"2,4","10,0","24,8","67,0","1018,0","0,00","0,00"
c30m102e07,8/7/20 8:50,270,"1,1","10,0","25,2","65,0","1018,0","0,00","0,00"
c30m102e07,8/7/20 8:55,270,"0,2","10,0","25,4","65,0","1018,0","0,00","0,00"
c30m102e07,8/7/20 9:00,270,"0,2","10,0","25,6","64,0","1018,0","0,00","0,00"
c30m102e07,8/7/20 9:05,270,"0,5","10,0","25,7","63,0","1018,0","0,00","0,00"
c30m102e07,8/7/20 9:10,270,"0,4","10,0","25,9","62,0","1018,0","0,00","0,00"
c30m102e07,8/7/20 9:15,270,"0,1","10,0","26,0","60,0","1018,0","0,00","0,00"
c30m102e07,8/7/20 9:20,270,"0,1","10,0","26,2","60,0","1018,0","0,00","0,00"
c30m102e07,8/7/20 9:25,270,"0,0","10,0","26,4","59,0","1018,0","0,00","0,00"
c30m102e07,8/7/20 9:30,257,"0,1","10,0","26,6","60,0","1018,0","0,00","0,00"
c30m102e07,8/7/20 9:35,16,"1,5","10,0","26,7","60,0","1018,0","0,00","0,00"
c30m102e07,8/7/20 9:40,4,"2,3","10,0","26,8","59,0","1018,0","0,00","0,00"
c30m102e07,8/7/20 9:45,330,"1,7","10,0","26,9","58,0","1018,0","0,00","0,00"
c30m102e07,8/7/20 9:50,324,"1,0","10,0","27,3","57,0","1017,0","0,00","0,00"
c30m102e07,8/7/20 9:55,64,"0,8","10,0","27,5","57,0","1017,0","0,00","0,00"
c30m102e07,8/7/20 10:00,57,"2,8","10,0","27,4","56,0","1017,0","0,00","0,00"
c30m102e07,8/7/20 10:05,49,"4,3","10,0","27,3","54,0","1017,0","0,00","0,00"
c30m102e07,8/7/20 10:10,65,"4,0","10,0","27,6","54,0","1018,0","0,00","0,00"
c30m102e07,8/7/20 10:15,88,"2,9","10,0","27,8","52,0","1018,0","0,00","0,00"
c30m102e07,8/7/20 10:20,86,"1,0","10,0","27,8","50,0","1018,0","0,00","0,00"
c30m102e07,8/7/20 10:25,313,"0,5","10,0","28,2","51,0","1017,0","0,00","0,00"
c30m102e07,8/7/20 10:30,48,"2,9","10,0","27,9","51,0","1017,0","0,00","0,00"
c30m102e07,8/7/20 10:35,36,"4,6","10,0","28,0","51,0","1017,0","0,00","0,00"
c30m102e07,8/7/20 10:40,25,"4,2","10,0","28,0","52,0","1017,0","0,00","0,00"
c30m102e07,8/7/20 10:45,54,"3,7","10,0","28,2","51,0","1017,0","0,00","0,00"
c30m102e07,8/7/20 10:50,105,"3,2","10,0","28,7","50,0","1017,0","0,00","0,00"
c30m102e07,8/7/20 10:55,115,"3,7","10,0","28,9","49,0","1018,0","0,00","0,00"
c30m102e07,8/7/20 11:00,107,"5,0","10,0","28,8","50,0","1018,0","0,00","0,00"
c30m102e07,8/7/20 11:05,74,"5,3","13,0","28,8","50,0","1018,0","0,00","0,00"
c30m102e07,8/7/20 11:10,70,"5,2","13,0","29,0","49,0","1018,0","0,00","0,00"
c30m102e07,8/7/20 11:15,76,"6,0","13,0","28,7","49,0","1018,0","0,00","0,00"
c30m102e07,8/7/20 11:20,74,"6,0","13,0","28,8","49,0","1018,0","0,00","0,00"
c30m102e07,8/7/20 11:25,63,"5,0","13,0","29,0","49,0","1018,0","0,00","0,00"
c30m102e07,8/7/20 11:30,63,"4,7","13,0","29,2","50,0","1018,0","0,00","0,00"
c30m102e07,8/7/20 11:35,97,"5,8","13,0","29,1","50,0","1018,0","0,00","0,00"
c30m102e07,8/7/20 11:40,106,"6,1","13,0","29,3","50,0","1018,0","0,00","0,00"
c30m102e07,8/7/20 11:45,96,"5,3","13,0","29,5","50,0","1018,0","0,00","0,00"
c30m102e07,8/7/20 11:50,70,"5,4","13,0","29,3","51,0","1018,0","0,00","0,00"
c30m102e07,8/7/20 11:55,61,"6,0","13,0","29,2","51,0","1018,0","0,00","0,00"
c30m102e07,8/7/20 12:00,46,"6,9","13,3","29,0","52,0","1018,0","0,00","0,00"
c30m102e07,8/7/20 12:05,64,"6,8","13,3","29,1","52,0","1018,0","0,00","0,00"
c30m102e07,8/7/20 12:10,70,"6,0","13,3","29,4","52,0","1019,0","0,00","0,00"
c30m102e07,8/7/20 12:15,75,"5,3","13,3","29,6","52,0","1019,0","0,00","0,00"
c30m102e07,8/7/20 12:20,79,"5,3","13,3","29,5","52,0","1018,0","0,00","0,00"
c30m102e07,8/7/20 12:25,78,"5,8","13,3","29,6","53,0","1018,0","0,00","0,00"
c30m102e07,8/7/20 12:30,64,"6,1","13,3","29,5","54,0","1018,0","0,00","0,00"
c30m102e07,8/7/20 12:35,33,"6,0","13,3","29,6","54,0","1018,0","0,00","0,00"
c30m102e07,8/7/20 12:40,36,"6,2","13,3","29,8","53,0","1018,0","0,00","0,00"
c30m102e07,8/7/20 12:45,40,"6,4","13,3","29,7","52,0","1018,0","0,00","0,00"
c30m102e07,8/7/20 12:50,20,"6,8","14,8","29,7","52,0","1018,0","0,00","0,00"
c30m102e07,8/7/20 12:55,348,"7,0","14,8","29,8","51,0","1018,0","0,00","0,00"
c30m102e07,8/7/20 13:00,63,"6,6","14,8","29,8","52,0","1018,0","0,00","0,00"
c30m102e07,8/7/20 13:05,69,"6,2","14,8","29,6","51,0","1018,0","0,00","0,00"
c30m102e07,8/7/20 13:10,37,"5,6","14,8","30,0","51,0","1018,0","0,00","0,00"
c30m102e07,8/7/20 13:15,10,"5,6","14,8","30,1","50,0","1018,0","0,00","0,00"
c30m102e07,8/7/20 13:20,22,"6,3","14,8","30,0","51,0","1019,0","0,00","0,00"
c30m102e07,8/7/20 13:25,55,"6,0","14,8","30,2","51,0","1019,0","0,00","0,00"
c30m102e07,8/7/20 13:30,3,"5,3","14,8","30,2","50,0","1019,0","0,00","0,00"
c30m102e07,8/7/20 13:35,354,"5,2","14,8","30,1","48,0","1019,0","0,00","0,00"
c30m102e07,8/7/20 13:40,358,"5,0","14,8","30,5","48,0","1018,0","0,00","0,00"
c30m102e07,8/7/20 13:45,13,"5,0","14,8","30,6","48,0","1018,0","0,00","0,00"
c30m102e07,8/7/20 13:50,59,"5,3","14,8","30,9","47,0","1018,0","0,00","0,00"
c30m102e07,8/7/20 13:55,54,"5,4","14,8","31,0","44,0","1018,0","0,00","0,00"
c30m102e07,8/7/20 14:00,10,"4,2","14,8","31,1","43,0","1018,0","0,00","0,00"
c30m102e07,8/7/20 14:05,287,"3,8","14,8","31,6","40,0","1018,0","0,00","0,00"
c30m102e07,8/7/20 14:10,345,"5,3","14,8","31,5","37,0","1017,0","0,00","0,00"
c30m102e07,8/7/20 14:15,287,"6,1","14,8","31,6","38,0","1017,0","0,00","0,00"
c30m102e07,8/7/20 14:20,289,"5,9","14,8","31,9","39,0","1017,0","0,00","0,00"
c30m102e07,8/7/20 14:25,60,"4,9","14,8","32,2","38,0","1017,0","0,00","0,00"
c30m102e07,8/7/20 14:30,111,"3,8","14,8","32,4","38,0","1017,0","0,00","0,00"
c30m102e07,8/7/20 14:35,87,"4,2","14,8","32,9","38,0","1017,0","0,00","0,00"
c30m102e07,8/7/20 14:40,143,"5,2","14,8","32,9","37,0","1017,0","0,00","0,00"
c30m102e07,8/7/20 14:45,187,"5,6","14,8","32,8","36,0","1017,0","0,00","0,00"
c30m102e07,8/7/20 14:50,244,"4,7","14,8","33,4","33,0","1017,0","0,00","0,00"
c30m102e07,8/7/20 14:55,298,"4,1","14,8","33,5","33,0","1016,0","0,00","0,00"
c30m102e07,8/7/20 15:00,352,"5,0","14,8","33,5","30,0","1016,0","0,00","0,00"
c30m102e07,8/7/20 15:05,17,"5,2","14,8","34,0","32,0","1016,0","0,00","0,00"
c30m102e07,8/7/20 15:10,284,"4,0","14,8","34,3","28,0","1016,0","0,00","0,00"
c30m102e07,8/7/20 15:15,296,"4,5","14,8","34,1","28,0","1016,0","0,00","0,00"
c30m102e07,8/7/20 15:20,297,"6,0","14,8","33,9","28,0","1016,0","0,00","0,00"
c30m102e07,8/7/20 15:25,265,"5,3","14,8","34,3","29,0","1016,0","0,00","0,00"
c30m102e07,8/7/20 15:30,238,"3,4","14,8","35,1","28,0","1016,0","0,00","0,00"
c30m102e07,8/7/20 15:35,240,"3,5","14,8","35,4","28,0","1016,0","0,00","0,00"
c30m102e07,8/7/20 15:40,237,"4,1","14,8","35,5","28,0","1016,0","0,00","0,00"
c30m102e07,8/7/20 15:45,192,"4,9","14,8","35,4","27,0","1016,0","0,00","0,00"
c30m102e07,8/7/20 15:50,117,"5,4","14,8","35,8","27,0","1016,0","0,00","0,00"
c30m102e07,8/7/20 15:55,119,"5,2","14,8","35,9","27,0","1016,0","0,00","0,00"
c30m102e07,8/7/20 16:00,198,"6,8","14,8","35,9","27,0","1016,0","0,00","0,00"
c30m102e07,8/7/20 16:05,212,"6,7","14,8","36,0","26,0","1016,0","0,00","0,00"
c30m102e07,8/7/20 16:10,220,"6,3","14,8","36,3","26,0","1016,0","0,00","0,00"
c30m102e07,8/7/20 16:15,214,"7,2","14,8","36,4","26,0","1016,0","0,00","0,00"
c30m102e07,8/7/20 16:20,206,"7,0","14,8","36,4","26,0","1016,0","0,00","0,00"
c30m102e07,8/7/20 16:25,211,"7,2","14,8","36,4","26,0","1016,0","0,00","0,00"
c30m102e07,8/7/20 16:30,205,"8,3","14,8","36,3","26,0","1016,0","0,00","0,00"
c30m102e07,8/7/20 16:35,193,"8,6","16,8","36,2","26,0","1016,0","0,00","0,00"
c30m102e07,8/7/20 16:40,203,"8,1","16,8","36,5","26,0","1015,0","0,00","0,00"
c30m102e07,8/7/20 16:45,192,"7,9","16,8","36,5","25,0","1015,0","0,00","0,00"
c30m102e07,8/7/20 16:50,127,"8,0","16,8","36,6","25,0","1016,0","0,00","0,00"
c30m102e07,8/7/20 16:55,106,"8,7","16,8","36,5","25,0","1016,0","0,00","0,00"
c30m102e07,8/7/20 17:00,102,"9,2","16,8","36,4","25,0","1016,0","0,00","0,00"
c30m102e07,8/7/20 17:05,117,"9,5","17,2","36,3","24,0","1016,0","0,00","0,00"
c30m102e07,8/7/20 17:10,125,"9,7","17,2","36,2","24,0","1015,0","0,00","0,00"
c30m102e07,8/7/20 17:15,126,"8,8","17,2","36,3","24,0","1015,0","0,00","0,00"
c30m102e07,8/7/20 17:20,124,"8,7","17,2","36,4","24,0","1015,0","0,00","0,00"
c30m102e07,8/7/20 17:25,122,"8,7","17,2","36,4","24,0","1015,0","0,00","0,00"
c30m102e07,8/7/20 17:30,109,"8,6","17,2","36,3","23,0","1015,0","0,00","0,00"
c30m102e07,8/7/20 17:35,108,"8,9","17,2","36,3","24,0","1015,0","0,00","0,00"
c30m102e07,8/7/20 17:40,118,"9,5","17,2","36,1","23,0","1015,0","0,00","0,00"
c30m102e07,8/7/20 17:45,129,"9,3","17,2","36,2","23,0","1015,0","0,00","0,00"
c30m102e07,8/7/20 17:50,135,"8,4","17,2","36,2","23,0","1015,0","0,00","0,00"
c30m102e07,8/7/20 17:55,127,"8,3","17,2","36,2","24,0","1015,0","0,00","0,00"
c30m102e07,8/7/20 18:00,120,"9,5","17,2","35,9","24,0","1015,0","0,00","0,00"
c30m102e07,8/7/20 18:05,112,"9,5","17,2","35,8","25,0","1015,0","0,00","0,00"
c30m102e07,8/7/20 18:10,121,"8,0","17,2","36,0","24,0","1015,0","0,00","0,00"
c30m102e07,8/7/20 18:15,131,"7,9","17,2","35,9","25,0","1015,0","0,00","0,00"
c30m102e07,8/7/20 18:20,128,"8,9","17,2","35,8","25,0","1014,0","0,00","0,00"
c30m102e07,8/7/20 18:25,132,"8,7","17,2","35,9","26,0","1014,0","0,00","0,00"
c30m102e07,8/7/20 18:30,134,"8,0","17,2","35,8","26,0","1014,0","0,00","0,00"
c30m102e07,8/7/20 18:35,121,"8,5","17,2","35,7","26,0","1014,0","0,00","0,00"
c30m102e07,8/7/20 18:40,109,"8,6","17,2","35,5","26,0","1014,0","0,00","0,00"
c30m102e07,8/7/20 18:45,114,"8,6","17,2","35,4","26,0","1014,0","0,00","0,00"
c30m102e07,8/7/20 18:50,115,"8,1","17,2","35,4","26,0","1014,0","0,00","0,00"
c30m102e07,8/7/20 18:55,100,"7,6","17,2","35,4","26,0","1014,0","0,00","0,00"
c30m102e07,8/7/20 19:00,108,"7,8","17,2","35,4","26,0","1014,0","0,00","0,00"
c30m102e07,8/7/20 19:05,110,"7,4","17,2","35,4","26,0","1014,0","0,00","0,00"
c30m102e07,8/7/20 19:10,100,"6,7","17,2","35,4","26,0","1014,0","0,00","0,00"
c30m102e07,8/7/20 19:15,91,"6,1","17,2","35,4","26,0","1014,0","0,00","0,00"
c30m102e07,8/7/20 19:20,103,"6,1","17,2","35,1","26,0","1014,0","0,00","0,00"
c30m102e07,8/7/20 19:25,183,"7,1","17,2","34,8","27,0","1014,0","0,00","0,00"
c30m102e07,8/7/20 19:30,136,"7,2","17,2","34,7","27,0","1014,0","0,00","0,00"
c30m102e07,8/7/20 19:35,92,"6,4","17,2","34,6","27,0","1014,0","0,00","0,00"
c30m102e07,8/7/20 19:40,98,"6,2","17,2","34,5","27,0","1014,0","0,00","0,00"
c30m102e07,8/7/20 19:45,99,"5,7","17,2","34,5","27,0","1014,0","0,00","0,00"
c30m102e07,8/7/20 19:50,80,"5,5","17,2","34,3","27,0","1014,0","0,00","0,00"
c30m102e07,8/7/20 19:55,171,"5,0","17,2","34,2","27,0","1014,0","0,00","0,00"
c30m102e07,8/7/20 20:00,225,"3,0","17,2","34,3","27,0","1014,0","0,00","0,00"
c30m102e07,8/7/20 20:05,249,"2,6","17,2","34,3","27,0","1014,0","0,00","0,00"
c30m102e07,8/7/20 20:10,206,"3,8","17,2","34,2","27,0","1015,0","0,00","0,00"
c30m102e07,8/7/20 20:15,202,"4,2","17,2","34,0","27,0","1015,0","0,00","0,00"
c30m102e07,8/7/20 20:20,202,"4,1","17,2","33,8","28,0","1015,0","0,00","0,00"
c30m102e07,8/7/20 20:25,202,"3,5","17,2","33,6","28,0","1015,0","0,00","0,00"
c30m102e07,8/7/20 20:30,202,"4,4","17,2","33,1","29,0","1015,0","0,00","0,00"
c30m102e07,8/7/20 20:35,202,"5,9","17,2","33,0","29,0","1015,0","0,00","0,00"
c30m102e07,8/7/20 20:40,202,"4,9","17,2","32,8","30,0","1016,0","0,00","0,00"
c30m102e07,8/7/20 20:45,202,"4,1","17,2","32,5","30,0","1016,0","0,00","0,00"
c30m102e07,8/7/20 20:50,202,"4,2","17,2","32,4","30,0","1016,0","0,00","0,00"
c30m102e07,8/7/20 20:55,202,"4,6","17,2","32,1","30,0","1016,0","0,00","0,00"
c30m102e07,8/7/20 21:00,202,"5,3","17,2","32,1","31,0","1016,0","0,00","0,00"
c30m102e07,8/7/20 21:05,202,"4,9","17,2","31,9","32,0","1016,0","0,00","0,00"
c30m102e07,8/7/20 21:10,202,"4,0","17,2","31,8","32,0","1016,0","0,00","0,00"
c30m102e07,8/7/20 21:15,202,"3,5","17,2","31,8","33,0","1016,0","0,00","0,00"
c30m102e07,8/7/20 21:20,202,"3,7","17,2","31,5","34,0","1016,0","0,00","0,00"
c30m102e07,8/7/20 21:25,202,"4,5","17,2","31,4","36,0","1016,0","0,00","0,00"
c30m102e07,8/7/20 21:30,202,"5,3","17,2","31,3","37,0","1016,0","0,00","0,00"
c30m102e07,8/7/20 21:35,202,"5,9","17,2","31,2","37,0","1016,0","0,00","0,00"
c30m102e07,8/7/20 21:40,202,"5,6","17,2","31,0","38,0","1016,0","0,00","0,00"
c30m102e07,8/7/20 21:45,202,"5,4","17,2","30,9","38,0","1016,0","0,00","0,00"
c30m102e07,8/7/20 21:50,202,"4,4","17,2","30,8","38,0","1016,0","0,00","0,00"
c30m102e07,8/7/20 21:55,202,"3,7","17,2","30,6","38,0","1016,0","0,00","0,00"
c30m102e07,8/7/20 22:00,202,"3,3","17,2","30,5","39,0","1016,0","0,00","0,00"
c30m102e07,8/7/20 22:05,202,"2,6","17,2","30,3","39,0","1016,0","0,00","0,00"
c30m102e07,8/7/20 22:10,211,"2,4","17,2","30,3","38,0","1016,0","0,00","0,00"
c30m102e07,8/7/20 22:15,116,"3,2","17,2","30,1","37,0","1016,0","0,00","0,00"
c30m102e07,8/7/20 22:20,140,"4,4","17,2","29,8","37,0","1017,0","0,00","0,00"
c30m102e07,8/7/20 22:25,152,"5,0","17,2","29,5","38,0","1017,0","0,00","0,00"
c30m102e07,8/7/20 22:30,158,"5,3","17,2","29,4","38,0","1017,0","0,00","0,00"
c30m102e07,8/7/20 22:35,171,"4,6","17,2","29,4","39,0","1017,0","0,00","0,00"
c30m102e07,8/7/20 22:40,173,"2,5","17,2","29,4","39,0","1017,0","0,00","0,00"
c30m102e07,8/7/20 22:45,185,"0,5","17,2","29,3","39,0","1017,0","0,00","0,00"
c30m102e07,8/7/20 22:50,199,"1,8","17,2","29,0","41,0","1018,0","0,00","0,00"
c30m102e07,8/7/20 22:55,202,"3,9","17,2","28,7","43,0","1018,0","0,00","0,00"
c30m102e07,8/7/20 23:00,202,"3,7","17,2","28,7","43,0","1018,0","0,00","0,00"
c30m102e07,8/7/20 23:05,202,"2,1","17,2","28,6","42,0","1018,0","0,00","0,00"
c30m102e07,8/7/20 23:10,202,"1,5","17,2","28,6","44,0","1018,0","0,00","0,00"
c30m102e07,8/7/20 23:15,202,"1,9","17,2","28,5","43,0","1018,0","0,00","0,00"
